nu,CH4/x=3e-6/T=253K/P=.53atm/L=10000000cm
5954.48095,0.00871811852811
5954.49095,0.0087948358096
5954.50095,0.00914364483621
5954.51095,0.00975683510797
5954.52095,0.0106407750103
5954.53095,0.0118425072752
5954.54095,0.0134775900129
5954.55095,0.0157255449127
5954.56095,0.0188367063032
5954.57095,0.0231389667106
5954.58095,0.0289465859681
5954.59095,0.0363134869283
5954.60095,0.0448456662983
5954.61095,0.0537115109005
5954.62095,0.0617652954125
5954.63095,0.0681842573261
5954.64095,0.0725526612278
5954.65095,0.0743985495532
5954.66095,0.0738240615271
5954.67095,0.0715288217154
5954.68095,0.0680676955349
5954.69095,0.06403585894
5954.70095,0.0600320782403
5954.71095,0.0557850942975
5954.72095,0.0503226395414
5954.73095,0.043407150559
5954.74095,0.0360202556014
5954.75095,0.0293460974474
5954.76095,0.0239548436368
5954.77095,0.01986043528
5954.78095,0.0168552387685
5954.79095,0.014712237973
5954.80095,0.0132342862162
5954.81095,0.0122092433023
5954.82095,0.0113507725233
5954.83095,0.010404355124
5954.84095,0.00936461138977
5954.85095,0.00838263683172
5954.86095,0.0075175633877
5954.87095,0.00675814217961
5954.88095,0.00611911701028
5954.89095,0.00560958098203
5954.90095,0.00520049484074
5954.91095,0.00485027266151
5954.92095,0.00453793401294
5954.93095,0.00426600986636
5954.94095,0.00404167070117
5954.95095,0.00386620969342
5954.96095,0.0037374160429
5954.97095,0.00365416360923
5954.98095,0.00361861219194
5954.99095,0.00363489013417
5955.00095,0.00370038864995
5955.01095,0.00379026409185
5955.02095,0.00386462350874
5955.03095,0.00391716817943
5955.04095,0.00398431898742
5955.05095,0.00408293012746
5955.06095,0.00418052178714
5955.07095,0.00423399384118
5955.08095,0.00423787315912
5955.09095,0.00423125607622
5955.10095,0.00426880802977
5955.11095,0.00439315437731
5955.12095,0.00463072099258
5955.13095,0.00499334539435
5955.14095,0.0054680902904
5955.15095,0.00603555822743
5955.16095,0.00674325450492
5955.17095,0.00773025583883
5955.18095,0.00916957870097
5955.19095,0.0112173208705
5955.20095,0.0139144979498
5955.21095,0.01693627602
5955.22095,0.0193933487608
5955.23095,0.0202797578298
5955.24095,0.0193755791114
5955.25095,0.0172966714374
5955.26095,0.0148606480324
5955.27095,0.0127332140549
5955.28095,0.0111876496291
5955.29095,0.0100979121182
5955.30095,0.00924311758119
5955.31095,0.00856669706
5955.32095,0.00816989669946
5955.33095,0.00813702511707
5955.34095,0.00846402754861
5955.35095,0.00912673677259
5955.36095,0.0101178507259
5955.37095,0.0113484174633
5955.38095,0.012628290032
5955.39095,0.0139144451046
5955.40095,0.0154380430227
5955.41095,0.01735739863
5955.42095,0.0193408975973
5955.43095,0.0207802604765
5955.44095,0.0214585612101
5955.45095,0.0214955250656
5955.46095,0.0210214148477
5955.47095,0.0204318110048
5955.48095,0.020327735229
5955.49095,0.0210944026148
5955.50095,0.0228748877067
5955.51095,0.0256184025519
5955.52095,0.0285931162929
5955.53095,0.029995548349
5955.54095,0.0282148171428
5955.55095,0.0238459591484
5955.56095,0.0189997388604
5955.57095,0.0150916025747
5955.58095,0.0123641670945
5955.59095,0.0105489948247
5955.60095,0.00935740102426
5955.61095,0.00863804356707
5955.62095,0.00833467318681
5955.63095,0.00838734468213
5955.64095,0.00869381014546
5955.65095,0.00917874358066
5955.66095,0.00989123580868
5955.67095,0.0109456224763
5955.68095,0.0123001785937
5955.69095,0.0136295375476
5955.70095,0.0145752725049
5955.71095,0.015178644946
5955.72095,0.0157854967221
5955.73095,0.0164861601771
5955.74095,0.0169128168072
5955.75095,0.0165539272838
5955.76095,0.0152138064676
5955.77095,0.0132553233416
5955.78095,0.0113089393536
5955.79095,0.00980410074887
5955.80095,0.00885957947901
5955.81095,0.00841141364975
5955.82095,0.00830698729028
5955.83095,0.00833077673958
5955.84095,0.0082470795692
5955.85095,0.00793113099237
5955.86095,0.00744984505333
5955.87095,0.00692916744334
5955.88095,0.00641693971686
5955.89095,0.00589963984023
5955.90095,0.00535659815436
5955.91095,0.00483003409584
5955.92095,0.00441396641555
5955.93095,0.004161583656
5955.94095,0.00406383384571
5955.95095,0.00407562246373
5955.96095,0.00413514734717
5955.97095,0.00419169417732
5955.98095,0.00423030016968
5955.99095,0.00424905388351
5956.00095,0.00423161319928
5956.01095,0.00417729334393
5956.02095,0.00413419185351
5956.03095,0.00416724123039
5956.04095,0.00429487396401
5956.05095,0.0044668720372
5956.06095,0.00459332393058
5956.07095,0.00461292591074
5956.08095,0.00455662242579
5956.09095,0.00451379112528
5956.10095,0.00453344411578
5956.11095,0.00457927347717
5956.12095,0.00456821043731
5956.13095,0.00445740904975
5956.14095,0.00428982334936
5956.15095,0.00413312582531
5956.16095,0.00400306286338
5956.17095,0.00387788070901
5956.18095,0.00376667427509
5956.19095,0.00372456946041
5956.20095,0.00381061325221
5956.21095,0.00405553025517
5956.22095,0.00443679634521
5956.23095,0.00482906340045
5956.24095,0.00500466787233
5956.25095,0.00481854560357
5956.26095,0.00438067703362
5956.27095,0.00391523551113
5956.28095,0.00355185881249
5956.29095,0.00331237159344
5956.30095,0.00318086837385
5956.31095,0.00314157223863
5956.32095,0.00318585031605
5956.33095,0.00330900695042
5956.34095,0.00350346052745
5956.35095,0.00376029243879
5956.36095,0.00408863047014
5956.37095,0.00452771310007
5956.38095,0.00514322232962
5956.39095,0.00603345721138
5956.40095,0.00734231471033
5956.41095,0.00922587421353
5956.42095,0.0116621110955
5956.43095,0.014059991642
5956.44095,0.0151952669212
5956.45095,0.014287749917
5956.46095,0.0119914716261
5956.47095,0.00953606320135
5956.48095,0.00758274427222
5956.49095,0.00620909931874
5956.50095,0.00528848349976
5956.51095,0.00468826492316
5956.52095,0.00431635344794
5956.53095,0.00411930270511
5956.54095,0.00407275992525
5956.55095,0.00417087549764
5956.56095,0.00440939139303
5956.57095,0.0047624970267
5956.58095,0.00516525478392
5956.59095,0.00549393496045
5956.60095,0.0055746545955
5956.61095,0.005315001691
5956.62095,0.00483470350446
5956.63095,0.00435231623936
5956.64095,0.00399282868277
5956.65095,0.00377011435552
5956.66095,0.00365666055413
5956.67095,0.00362380248857
5956.68095,0.00365239508445
5956.69095,0.00373325084467
5956.70095,0.00386030758881
5956.71095,0.0040215442171
5956.72095,0.00420032811374
5956.73095,0.00438860151067
5956.74095,0.00459698893355
5956.75095,0.00485677727181
5956.76095,0.00521181714313
5956.77095,0.00569759108485
5956.78095,0.0063185416371
5956.79095,0.00702304492078
5956.80095,0.00769891292077
5956.81095,0.00824960198386
5956.82095,0.00870627842381
5956.83095,0.00920082331058
5956.84095,0.00980896390789
5956.85095,0.0104952814647
5956.86095,0.0112226112445
5956.87095,0.0120739403524
5956.88095,0.0132625229644
5956.89095,0.0149571485878
5956.90095,0.0169791976069
5956.91095,0.0186304189139
5956.92095,0.0192183844985
5956.93095,0.0189710037312
5956.94095,0.01875610982
5956.95095,0.0189995149927
5956.96095,0.0194926144885
5956.97095,0.0200707901401
5956.98095,0.0209955952054
5956.99095,0.0226153508169
5957.00095,0.0251716298106
5957.01095,0.0290108978887
5957.02095,0.0346175710801
5957.03095,0.0424855918633
5957.04095,0.0530020108153
5957.05095,0.0659309369292
5957.06095,0.0790862547658
5957.07095,0.0874586071681
5957.08095,0.0863161152135
5957.09095,0.0765636634825
5957.10095,0.0639314102215
5957.11095,0.0533448045251
5957.12095,0.0467159240371
5957.13095,0.044247603383
5957.14095,0.0456616501779
5957.15095,0.0501083939313
5957.16095,0.0551127562364
5957.17095,0.0566021659328
5957.18095,0.0522376256123
5957.19095,0.0440542515793
5957.20095,0.0357008692788
5957.21095,0.0291049526871
5957.22095,0.0244339381389
5957.23095,0.021150844284
5957.24095,0.0186758491013
5957.25095,0.0166969514291
5957.26095,0.0151626657243
5957.27095,0.0141277064171
5957.28095,0.0136579217496
5957.29095,0.0138164065989
5957.30095,0.014705779509
5957.31095,0.0165118647809
5957.32095,0.0194659802857
5957.33095,0.0235582709478
5957.34095,0.0278633421918
5957.35095,0.0302624296502
5957.36095,0.0291685814915
5957.37095,0.0255536884632
5957.38095,0.0216700235336
5957.39095,0.0187199850492
5957.40095,0.0166554195352
5957.41095,0.0151575622001
5957.42095,0.0141991433926
5957.43095,0.0138799493047
5957.44095,0.0141940695368
5957.45095,0.0150101659281
5957.46095,0.016108674928
5957.47095,0.0172429822692
5957.48095,0.0182276780955
5957.49095,0.0189830096958
5957.50095,0.0195024399571
5957.51095,0.0198142057031
5957.52095,0.0199654011369
5957.53095,0.0200448291042
5957.54095,0.020242318607
5957.55095,0.0207952900888
5957.56095,0.0217376684233
5957.57095,0.0225164239409
5957.58095,0.0221987028855
5957.59095,0.0204962937198
5957.60095,0.0180677131248
5957.61095,0.0157151457679
5957.62095,0.0138263214776
5957.63095,0.0124311532495
5957.64095,0.0114311253768
5957.65095,0.0107171817319
5957.66095,0.0101833854385
5957.67095,0.00976312399813
5957.68095,0.00946565799924
5957.69095,0.00934874359063
5957.70095,0.00946252952732
5957.71095,0.00983601006223
5957.72095,0.0104991303334
5957.73095,0.0115049468998
5957.74095,0.0129441205135
5957.75095,0.0149550848287
5957.76095,0.017723045132
5957.77095,0.0214339330758
5957.78095,0.0261055458076
5957.79095,0.031234720706
5957.80095,0.0355202646186
5957.81095,0.0374239779539
5957.82095,0.0365980314958
5957.83095,0.0343869874278
5957.84095,0.0326339459582
5957.85095,0.0325522266218
5957.86095,0.0345797356517
5957.87095,0.0383771358112
5957.88095,0.0424359623434
5957.89095,0.0442586696561
5957.90095,0.0422767622156
5957.91095,0.0374521052772
5957.92095,0.0319289193183
5957.93095,0.0271324466285
5957.94095,0.0236608036718
5957.95095,0.0217054960173
5957.96095,0.0211592551972
5957.97095,0.021567154554
5957.98095,0.0221193564534
5957.99095,0.0221341255604
5958.00095,0.0215851570071
5958.01095,0.0207407561612
5958.02095,0.0198256975564
5958.03095,0.0192466527299
5958.04095,0.019446725022
5958.05095,0.0204464518682
5958.06095,0.0216424185934
5958.07095,0.0222087913947
5958.08095,0.0220055717968
5958.09095,0.0217606452118
5958.10095,0.022273747303
5958.11095,0.0238609617762
5958.12095,0.0261894635949
5958.13095,0.028208035607
5958.14095,0.0286140127846
5958.15095,0.0269250873896
5958.16095,0.023860877571
5958.17095,0.0205107875676
5958.18095,0.0176104608392
5958.19095,0.0154704436797
5958.20095,0.014088229775
5958.21095,0.0133103639676
5958.22095,0.0130533470387
5958.23095,0.0133683638649
5958.24095,0.0142156790723
5958.25095,0.0152056730385
5958.26095,0.0157404347668
5958.27095,0.0155500574055
5958.28095,0.0148037746801
5958.29095,0.0137153863756
5958.30095,0.0123902018106
5958.31095,0.0109692536762
5958.32095,0.00965808384957
5958.33095,0.00859825834944
5958.34095,0.00781709342857
5958.35095,0.00728107430522
5958.36095,0.00694587784005
5958.37095,0.00676824932308
5958.38095,0.00670024401062
5958.39095,0.00668836633859
5958.40095,0.00669930172707
5958.41095,0.0067495854169
5958.42095,0.00688157396301
5958.43095,0.00707119468213
5958.44095,0.00715636439237
5958.45095,0.00697620922227
5958.46095,0.0065990963757
5958.47095,0.00622836280527
5958.48095,0.00595285861558
5958.49095,0.00572657036726
5958.50095,0.00549616537792
5958.51095,0.00525640576125
5958.52095,0.00503420810425
5958.53095,0.00486522420573
5958.54095,0.00476749654942
5958.55095,0.00474009988515
5958.56095,0.00477610944144
5958.57095,0.00486613239593
5958.58095,0.00499553919954
5958.59095,0.00514629828719
5958.60095,0.00529705835365
5958.61095,0.00542927023736
5958.62095,0.00555677483207
5958.63095,0.00573028417652
5958.64095,0.00601263324141
5958.65095,0.00646673145341
5958.66095,0.00714922607801
5958.67095,0.00808125829987
5958.68095,0.00916643372282
5958.69095,0.0101301800198
5958.70095,0.0106913301495
5958.71095,0.0108624917429
5958.72095,0.0108841443653
5958.73095,0.0108874561785
5958.74095,0.0108317416062
5958.75095,0.0106430143169
5958.76095,0.0102511747144
5958.77095,0.00964552934824
5958.78095,0.00893887913131
5958.79095,0.00828421021264
5958.80095,0.00778207679454
5958.81095,0.00747812867728
5958.82095,0.00737804504156
5958.83095,0.00746906491094
5958.84095,0.00775822689595
5958.85095,0.00827304227825
5958.86095,0.00899583966047
5958.87095,0.00979447456885
5958.88095,0.0104675902996
5958.89095,0.0109303192861
5958.90095,0.0112490782466
5958.91095,0.0113954219048
5958.92095,0.011181231258
5958.93095,0.0105606256922
5958.94095,0.0097561921646
5958.95095,0.00900714803819
5958.96095,0.0083930689472
5958.97095,0.0078910651507
5958.98095,0.00747220744664
5958.99095,0.00714359775705
5959.00095,0.00693482599238
5959.01095,0.00685206135872
5959.02095,0.00684516044734
5959.03095,0.00683281089983
5959.04095,0.00679278256172
5959.05095,0.00678216581703
5959.06095,0.00684606761894
5959.07095,0.0069710214012
5959.08095,0.007107824081
5959.09095,0.00720406015294
5959.10095,0.00724501460042
5959.11095,0.00726563966998
5959.12095,0.0073082787094
5959.13095,0.00737424863035
5959.14095,0.00743200577907
5959.15095,0.00746961897305
5959.16095,0.00749104444498
5959.17095,0.00747445255739
5959.18095,0.00741322755845
5959.19095,0.00736842507858
5959.20095,0.00740853398484
5959.21095,0.00754277878328
5959.22095,0.00775184220027
5959.23095,0.0080428561674
5959.24095,0.00839720505799
5959.25095,0.00867963658484
5959.26095,0.00874627256394
5959.27095,0.00864632731172
5959.28095,0.00854380267085
5959.29095,0.00851698060389
5959.30095,0.00852723463446
5959.31095,0.00850578966991
5959.32095,0.00844851930433
5959.33095,0.00842198805511
5959.34095,0.00849891258995
5959.35095,0.00871408962551
5959.36095,0.00903594512165
5959.37095,0.00933892701365
5959.38095,0.00948524355938
5959.39095,0.00949595119321
5959.40095,0.00951596044873
5959.41095,0.00962277020015
5959.42095,0.00977926298871
5959.43095,0.00994800942409
5959.44095,0.0101847052115
5959.45095,0.0105885151369
5959.46095,0.0112373779997
5959.47095,0.0121926962092
5959.48095,0.0134895689711
5959.49095,0.0150342939816
5959.50095,0.0164850275564
5959.51095,0.0173334642592
5959.52095,0.017265468832
5959.53095,0.0164992912432
5959.54095,0.0156013326713
5959.55095,0.0149985759829
5959.56095,0.0147973586742
5959.57095,0.0148532779841
5959.58095,0.0148773922493
5959.59095,0.0146299625686
5959.60095,0.0141155803128
5959.61095,0.013531781021
5959.62095,0.0130589645492
5959.63095,0.0127634829405
5959.64095,0.0126393447446
5959.65095,0.0126687161267
5959.66095,0.0128278133893
5959.67095,0.0130582211094
5959.68095,0.013275928332
5959.69095,0.0134449693057
5959.70095,0.0136097831822
5959.71095,0.0138210289676
5959.72095,0.0140902872426
5959.73095,0.0144388496131
5959.74095,0.0149229950565
5959.75095,0.0156024866058
5959.76095,0.0165285924881
5959.77095,0.0177495921194
5959.78095,0.0192724737439
5959.79095,0.0209676174154
5959.80095,0.0225766019088
5959.81095,0.0239376741972
5959.82095,0.0250802355987
5959.83095,0.0259470445028
5959.84095,0.0262070098387
5959.85095,0.0256046729686
5959.86095,0.0243747398663
5959.87095,0.0230478686081
5959.88095,0.0220088041074
5959.89095,0.0213754014291
5959.90095,0.0211131143095
5959.91095,0.0211566544714
5959.92095,0.0214775275572
5959.93095,0.0220816849619
5959.94095,0.0229505675271
5959.95095,0.0239800203415
5959.96095,0.0250373842269
5959.97095,0.0261464293036
5959.98095,0.0274658867099
5959.99095,0.0290284541003
5960.00095,0.0306275084201
5960.01095,0.0319797095901
5960.02095,0.0330136193427
5960.03095,0.0339482991632
5960.04095,0.0350315416776
5960.05095,0.0362856288076
5960.06095,0.0375877139368
5960.07095,0.0390017468205
5960.08095,0.0408981721652
5960.09095,0.0437505031777
5960.10095,0.0480018196956
5960.11095,0.0541083458259
5960.12095,0.0625244924373
5960.13095,0.0733385448822
5960.14095,0.0853479791496
5960.15095,0.0952389937714
5960.16095,0.0990684512865
5960.17095,0.0961244610494
5960.18095,0.0899588916905
5960.19095,0.0848928653312
5960.20095,0.0832112549679
5960.21095,0.0850969038557
5960.22095,0.0893675114755
5960.23095,0.0940013990439
5960.24095,0.0968595408269
5960.25095,0.0973626469679
5960.26095,0.0972561868838
5960.27095,0.0983428402911
5960.28095,0.100095751021
5960.29095,0.100754210665
5960.30095,0.100052342848
5960.31095,0.0989112718106
5960.32095,0.0975446049281
5960.33095,0.095666928761
5960.34095,0.0931671594558
5960.35095,0.0896011119333
5960.36095,0.0848618708512
5960.37095,0.0800507393776
5960.38095,0.0763642872363
5960.39095,0.0741698294357
5960.40095,0.0733061554127
5960.41095,0.0734954381152
5960.42095,0.0744600679
5960.43095,0.075958722945
5960.44095,0.0778491493112
5960.45095,0.0801208131358
5960.46095,0.0828480944176
5960.47095,0.0861091236017
5960.48095,0.0899541356405
5960.49095,0.0944082603303
5960.50095,0.0994720007101
5960.51095,0.105137011838
5960.52095,0.111315501003
5960.53095,0.117696769278
5960.54095,0.124007771099
5960.55095,0.130421700392
5960.56095,0.137348448578
5960.57095,0.145161904979
5960.58095,0.154199783498
5960.59095,0.164741981837
5960.60095,0.177031033596
5960.61095,0.19128660823
5960.62095,0.20758126736
5960.63095,0.225792990608
5960.64095,0.246097323711
5960.65095,0.269354142176
5960.66095,0.296233041494
5960.67095,0.326318955891
5960.68095,0.359244420812
5960.69095,0.396216067428
5960.70095,0.438640255021
5960.71095,0.486405072869
5960.72095,0.53947855113
5960.73095,0.600416831862
5960.74095,0.673903851608
5960.75095,0.764846868485
5960.76095,0.878479158728
5960.77095,1.02199142869
5960.78095,1.20560012174
5960.79095,1.44303238907
5960.80095,1.75220101571
5960.81095,2.15522094786
5960.82095,2.67493868941
5960.83095,3.32296677524
5960.84095,4.07482730085
5960.85095,4.84181814006
5960.86095,5.47640446837
5960.87095,5.838578514
5960.88095,5.87558640678
5960.89095,5.64308726804
5960.90095,5.26203500688
5960.91095,4.83379217035
5960.92095,4.36999587863
5960.93095,3.82929422159
5960.94095,3.22178157838
5960.95095,2.62499609863
5960.96095,2.1101653245
5960.97095,1.70085815538
5960.98095,1.38697739605
5960.99095,1.14810121144
5961.00095,0.965232238125
5961.01095,0.823807289985
5961.02095,0.713425185466
5961.03095,0.62685819261
5961.04095,0.559041733788
5961.05095,0.505981174794
5961.06095,0.46344669544
5961.07095,0.426269358844
5961.08095,0.389978842677
5961.09095,0.353577972459
5961.10095,0.318948105249
5961.11095,0.287683857982
5961.12095,0.260157311706
5961.13095,0.236366850872
5961.14095,0.216048023593
5961.15095,0.198595984703
5961.16095,0.183436087847
5961.17095,0.17023207732
5961.18095,0.158735099386
5961.19095,0.148658692099
5961.20095,0.139704089937
5961.21095,0.131653999588
5961.22095,0.124437582891
5961.23095,0.118085129359
5961.24095,0.112608818222
5961.25095,0.107883886059
5961.26095,0.103577247398
5961.27095,0.0992197838657
5961.28095,0.0945079565612
5961.29095,0.0895674849787
5961.30095,0.0847857076033
5961.31095,0.0804611686042
5961.32095,0.0766948009655
5961.33095,0.0734621514553
5961.34095,0.0706741388206
5961.35095,0.0682046646002
5961.36095,0.0659585842583
5961.37095,0.0639586976373
5961.38095,0.062328121262
5961.39095,0.0611986252281
5961.40095,0.0606534380792
5961.41095,0.0606643241795
5961.42095,0.0609673883056
5961.43095,0.0610523243634
5961.44095,0.0605540424786
5961.45095,0.0597098678045
5961.46095,0.059122786929
5961.47095,0.0590713263594
5961.48095,0.059171191071
5961.49095,0.0587053884361
5961.50095,0.0573448364421
5961.51095,0.0553092870078
5961.52095,0.0529360668279
5961.53095,0.050628586808
5961.54095,0.0488106529216
5961.55095,0.0475907488545
5961.56095,0.0467332142219
5961.57095,0.045966737644
5961.58095,0.0453383073412
5961.59095,0.0451839150586
5961.60095,0.0457908898299
5961.61095,0.0472638187554
5961.62095,0.0496098825265
5961.63095,0.0529474966693
5961.64095,0.0577049099414
5961.65095,0.0645639497397
5961.66095,0.0743814370611
5961.67095,0.0881989849002
5961.68095,0.106709407981
5961.69095,0.128742096623
5961.70095,0.149351384579
5961.71095,0.16049167128
5961.72095,0.157673074852
5961.73095,0.145511415552
5961.74095,0.132472974982
5961.75095,0.122518625352
5961.76095,0.113718980993
5961.77095,0.102666852058
5961.78095,0.08899041113
5961.79095,0.075111855823
5961.80095,0.0631385938309
5961.81095,0.053640090387
5961.82095,0.0463535413794
5961.83095,0.0408692025648
5961.84095,0.0368291070796
5961.85095,0.0339499158417
5961.86095,0.0319840503181
5961.87095,0.0305877240772
5961.88095,0.0292469088636
5961.89095,0.027595165442
5961.90095,0.0257713492317
5961.91095,0.0241374112199
5961.92095,0.0228750139049
5961.93095,0.0219775226435
5961.94095,0.0213633670152
5961.95095,0.0209299133152
5961.96095,0.0205969559184
5961.97095,0.0203497487057
5961.98095,0.0202290131831
5961.99095,0.0202705599843
5962.00095,0.0204756493289
5962.01095,0.0208181147245
5962.02095,0.0211649993237
5962.03095,0.0212081918941
5962.04095,0.0207305763584
5962.05095,0.0199179633568
5962.06095,0.0191322687382
5962.07095,0.0185290406506
5962.08095,0.0180764943168
5962.09095,0.017768943321
5962.10095,0.0176577038762
5962.11095,0.0177904023286
5962.12095,0.0182275097779
5962.13095,0.0190543458818
5962.14095,0.0203595546996
5962.15095,0.0221974913612
5962.16095,0.0245209243839
5962.17095,0.0271405559815
5962.18095,0.0298093132416
5962.19095,0.0322252891177
5962.20095,0.0337499479158
5962.21095,0.0336521454343
5962.22095,0.0320439199568
5962.23095,0.029934786923
5962.24095,0.0282836794079
5962.25095,0.0275249836024
5962.26095,0.0277915154657
5962.27095,0.0291719312287
5962.28095,0.0317628117913
5962.29095,0.0356324449348
5962.30095,0.0407298990876
5962.31095,0.0466054595976
5962.32095,0.0523316344922
5962.33095,0.0573736987965
5962.34095,0.0624802885872
5962.35095,0.0686776400813
5962.36095,0.0750347321458
5962.37095,0.078082182089
5962.38095,0.0747479868167
5962.39095,0.0658612850759
5962.40095,0.0550990864487
5962.41095,0.0454290537532
5962.42095,0.0378923660211
